,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,4374720,7440,588
18.0/F中層A,18.0,中層,A,4534656,7712,588
29.0/F高層A,29.0,高層,A,4676952,7954,588
6.0/F低層B,6.0,低層,B,4250470,7405,574
18.0/F中層B,18.0,中層,B,4365844,7606,574
29.0/F高層B,29.0,高層,B,4540340,7910,574
6.0/F低層C,6.0,低層,C,4284910,7465,574
18.0/F中層C,18.0,中層,C,4442186,7739,574
29.0/F高層C,29.0,高層,C,4581668,7982,574
6.0/F低層D,6.0,低層,D,4374720,7440,588
18.0/F中層D,18.0,中層,D,4534656,7712,588
29.0/F高層D,29.0,高層,D,4676952,7954,588
6.0/F低層E,6.0,低層,E,3294178,7862,419
18.0/F中層E,18.0,中層,E,3417364,8156,419
29.0/F高層E,29.0,高層,E,3425325,8175,419
6.0/F低層F,6.0,低層,F,3542760,7570,468
18.0/F中層F,18.0,中層,F,3677076,7857,468
29.0/F高層F,29.0,高層,F,3797352,8114,468
6.0/F低層G,6.0,低層,G,4259040,7472,570
18.0/F中層G,18.0,中層,G,4415220,7746,570
29.0/F高層G,29.0,高層,G,4554300,7990,570
6.0/F低層H,6.0,低層,H,4259040,7472,570
18.0/F中層H,18.0,中層,H,4415220,7746,570
29.0/F高層H,29.0,高層,H,5327790,9347,570
6.0/F低層J,6.0,低層,J,3555396,7597,468
18.0/F中層J,18.0,中層,J,3687372,7879,468
29.0/F高層J,29.0,高層,J,3805308,8131,468
6.0/F低層K,6.0,低層,K,3233842,7718,419
18.0/F中層K,18.0,中層,K,3353676,8004,419
29.0/F高層K,29.0,高層,K,3461359,8261,419
