,A,B,C,D,E,F,G,H
4.0,5136185,5178450,4896000,5716416,5204157,5136327,5827224,4898625
10.0,5236910,5288260,4969500,5681760,5284755,5237673,5857320,5029500
17.0,5405970,5419795,5161500,5891976,5443557,5369742,6075744,5181750
