,1,2,3,4,5,6,7,8
5.0,5538,5538,5538,5538,5890,5538,5538,5538
10.0,5632,5632,5632,5632,5991,5632,5632,5632
17.0,5764,5764,5764,5764,6121,5764,5764,5764
