,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
8.0,645,547,547,539,539,432,432,645,,,,547,,,,,,547,539,539,432,432,645,645
20.0,640,543,543,539,531,426,432,640,,,,543,,,,,,547,535,535,429,429,645,645
33.0,636,538,538,531,531,426,426,636,,,,538,,,,,,538,531,531,426,426,636,636
