,1,2,3,4,5,6,68,7,8
7.0,12891,13132,12811,13002,12568,13133,10983,12891,13263
10.0,13095,13590,13374,13616,12809,13740,11257,13208,13590
14.0,13962,14030,13807,14063,13436,14186,11624,13962,14031
