,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,12621090,14507,870
4.0/F中層A,4.0,中層,A,12838590,14757,870
7.0/F高層A,7.0,高層,A,12215175,15365,795
2.0/F低層A1,2.0,低層,A1,7064400,16240,435
4.0/F中層A1,4.0,中層,A1,7072230,16258,435
7.0/F高層A1,7.0,高層,A1,7286685,16751,435
2.0/F低層A2,2.0,低層,A2,6606375,17617,375
4.0/F中層A2,4.0,中層,A2,6708375,17889,375
7.0/F高層A2,7.0,高層,A2,7406250,19750,375
2.0/F低層B,2.0,低層,B,12370206,14502,853
4.0/F中層B,4.0,中層,B,12583456,14752,853
7.0/F高層B,7.0,高層,B,11344977,14601,777
2.0/F低層B1,2.0,低層,B1,6182250,16486,375
4.0/F中層B1,4.0,中層,B1,6213375,16569,375
7.0/F高層B1,7.0,高層,B1,6360750,16962,375
2.0/F低層C,2.0,低層,C,4602885,15603,295
4.0/F中層C,4.0,中層,C,,,
7.0/F高層C,7.0,高層,C,4671325,15835,295
2.0/F低層D,2.0,低層,D,4520640,16320,277
4.0/F中層D,4.0,中層,D,4282420,15460,277
7.0/F高層D,7.0,高層,D,4397098,15874,277
2.0/F低層E,2.0,低層,E,11431994,15407,742
4.0/F中層E,4.0,中層,E,5254476,16734,314
7.0/F高層E,7.0,高層,E,5329208,16972,314
2.0/F低層F,2.0,低層,F,4305264,16752,257
4.0/F中層F,4.0,中層,F,4006887,15591,257
7.0/F高層F,7.0,高層,F,4034386,15698,257
2.0/F低層G,2.0,低層,G,6946868,16231,428
4.0/F中層G,4.0,中層,G,7068848,16516,428
7.0/F高層G,7.0,高層,G,7324792,17114,428
2.0/F低層H,2.0,低層,H,6678080,16288,410
4.0/F中層H,4.0,中層,H,6795750,16575,410
7.0/F高層H,7.0,高層,H,6817890,16629,410
