,subjFloor,floorLv,unitNo,price,npsf,nfa
21.0/F低層A,21.0,低層,A,,,
40.0/F中層A,40.0,中層,A,15908328,16728,951
60.0/F高層A,60.0,高層,A,18567110,19442,955
21.0/F低層B,21.0,低層,B,,,
40.0/F中層B,40.0,中層,B,16098209,16579,971
60.0/F高層B,60.0,高層,B,18677575,19355,965
21.0/F低層C,21.0,低層,C,9298965,16635,559
40.0/F中層C,40.0,中層,C,11545051,19871,581
60.0/F高層C,60.0,高層,C,13466529,22557,597
21.0/F低層D,21.0,低層,D,9803742,17538,559
40.0/F中層D,40.0,中層,D,11846011,20819,569
60.0/F高層D,60.0,高層,D,13372032,22976,582
21.0/F低層E,21.0,低層,E,9935525,17585,565
40.0/F中層E,40.0,中層,E,11983440,20380,588
60.0/F高層E,60.0,高層,E,13379200,22600,592
21.0/F低層F,21.0,低層,F,,,
40.0/F中層F,40.0,中層,F,15601360,16958,920
60.0/F高層F,60.0,高層,F,18083791,19807,913
21.0/F低層FG,21.0,低層,FG,,,
40.0/F中層FG,40.0,中層,FG,,,
60.0/F高層FG,60.0,高層,FG,,,
21.0/F低層G,21.0,低層,G,,,
40.0/F中層G,40.0,中層,G,15927489,16713,953
60.0/F高層G,60.0,高層,G,18588768,19424,957
