,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,6248594,13409,466
9.0/F中層A,9.0,中層,A,6488118,13923,466
14.0/F高層A,14.0,高層,A,6663334,14299,466
4.0/F低層B,4.0,低層,B,6760262,14507,466
9.0/F中層B,9.0,中層,B,7080404,15194,466
14.0/F高層B,14.0,高層,B,7455068,15998,466
4.0/F低層C,4.0,低層,C,6726804,15358,438
9.0/F中層C,9.0,中層,C,6555546,14967,438
14.0/F高層C,14.0,高層,C,7145970,16315,438
4.0/F低層D,4.0,低層,D,6563868,14986,438
9.0/F中層D,9.0,中層,D,6938358,15841,438
14.0/F高層D,14.0,高層,D,7022892,16034,438
4.0/F低層E,4.0,低層,E,6563868,14986,438
9.0/F中層E,9.0,中層,E,6938358,15841,438
14.0/F高層E,14.0,高層,E,7022892,16034,438
4.0/F低層F,4.0,低層,F,6696582,15289,438
9.0/F中層F,9.0,中層,F,6975588,15926,438
14.0/F高層F,14.0,高層,F,7251528,16556,438
4.0/F低層G,4.0,低層,G,6563868,14986,438
9.0/F中層G,9.0,中層,G,6938358,15841,438
14.0/F高層G,14.0,高層,G,6908136,15772,438
4.0/F低層H,4.0,低層,H,6605916,15082,438
9.0/F中層H,9.0,中層,H,6880542,15709,438
14.0/F高層H,14.0,高層,H,6996174,15973,438
