,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,3805725,13839,275
7.0/F中層A,7.0,中層,A,3903350,14194,275
10.0/F高層A,10.0,高層,A,4000150,14546,275
4.0/F低層B,4.0,低層,B,4108975,12643,325
7.0/F中層B,7.0,中層,B,4211675,12959,325
10.0/F高層B,10.0,高層,B,4315675,13279,325
4.0/F低層C,4.0,低層,C,3791150,13786,275
7.0/F中層C,7.0,中層,C,3888225,14139,275
10.0/F高層C,10.0,高層,C,3984750,14490,275
