,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,3,4,5,521,6,7,713714,8,9
7.0,475,558,440,440,735,480,370,480,440,372,405,845,418,492,380,440,464,539,,488,420,,420,464
12.0,475,558,440,440,735,480,370,480,440,372,405,845,418,492,380,440,464,539,,488,420,,420,464
17.0,475,558,440,440,668,367,370,480,440,372,405,845,373,492,380,440,464,539,,412,398,,420,464
