,10,12,14,16,18,2,20,22,24,4,6,8
4.0,9859,10213,10258,9822,9859,8538,10037,10360,8646,10047,9957,10003
9.0,10229,10603,10650,10190,10229,8850,10416,10768,8960,10426,10330,10248
15.0,10645,11058,11082,10606,10645,9235,10817,10729,9346,10830,10723,10666
