,1,10,11,2,3,4,5,6,7,8,9
4.0,7353320,4644034,4626440,5574290,4889770,4448310,5867400,4357950,5949940,,5274560
9.0,7618760,4812210,3881570,5775430,5066310,4608825,6079800,4515625,6165270,,4073625
14.0,7884990,4979929,4017180,5592962,5243335,4769775,6820800,4673300,6380600,,6264918
