,1,11,13,15,17,19,21,23,3,4,5,6,7,9
4.0,850,560,565,650,650,565,565,850,565,565,560,535,650,650
10.0,850,560,565,650,650,565,565,850,565,565,560,535,650,650
15.0,850,560,565,650,650,565,565,850,565,565,560,535,650,650
