,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層26,4.0,低層,26,8780800,10976,800
9.0/F中層26,9.0,中層,26,9098400,11373,800
15.0/F高層26,15.0,高層,26,9479200,11849,800
4.0/F低層28,4.0,低層,28,6422350,11677,550
9.0/F中層28,9.0,中層,28,6654450,12099,550
15.0/F高層28,15.0,高層,28,6933300,12606,550
4.0/F低層30,4.0,低層,30,6422350,11677,550
9.0/F中層30,9.0,中層,30,6654450,12099,550
15.0/F高層30,15.0,高層,30,5471550,12159,450
4.0/F低層32,4.0,低層,32,7362225,10907,675
9.0/F中層32,9.0,中層,32,7621425,11291,675
15.0/F高層32,15.0,高層,32,7946100,11772,675
4.0/F低層34,4.0,低層,34,7645725,11327,675
9.0/F中層34,9.0,中層,34,7921800,11736,675
15.0/F高層34,15.0,高層,34,8253900,12228,675
4.0/F低層36,4.0,低層,36,6422350,11677,550
9.0/F中層36,9.0,中層,36,6654450,12099,550
15.0/F高層36,15.0,高層,36,6933300,12606,550
4.0/F低層38,4.0,低層,38,6422350,11677,550
9.0/F中層38,9.0,中層,38,6654450,12099,550
15.0/F高層38,15.0,高層,38,,,
4.0/F低層40,4.0,低層,40,7645725,11327,675
9.0/F中層40,9.0,中層,40,7389900,10948,675
15.0/F高層40,15.0,高層,40,8253900,12228,675
4.0/F低層42,4.0,低層,42,7645725,11327,675
9.0/F中層42,9.0,中層,42,7921800,11736,675
15.0/F高層42,15.0,高層,42,8253900,12228,675
4.0/F低層44,4.0,低層,44,6422350,11677,550
9.0/F中層44,9.0,中層,44,6654450,12099,550
15.0/F高層44,15.0,高層,44,,,
4.0/F低層46,4.0,低層,46,6082450,11059,550
9.0/F中層46,9.0,中層,46,6283750,11425,550
15.0/F高層46,15.0,高層,46,,,
4.0/F低層48,4.0,低層,48,8780800,10976,800
9.0/F中層48,9.0,中層,48,9098400,11373,800
15.0/F高層48,15.0,高層,48,7526200,12440,605
