,26,28,30,32,34,36,38,40,42,44,46,48
4.0,8780800,6422350,6422350,7362225,7645725,6422350,6422350,7645725,7645725,6422350,6082450,8780800
9.0,9098400,6654450,6654450,7621425,7921800,6654450,6654450,7389900,7921800,6654450,6283750,9098400
15.0,9479200,6933300,5471550,7946100,8253900,6933300,,8253900,8253900,,,7526200
