,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層1,2.0,低層,1,3690580,8023,460
4.0/F中層1,4.0,中層,1,3746240,8144,460
7.0/F高層1,7.0,高層,1,3829960,8326,460
2.0/F低層2,2.0,低層,2,4747263,11607,409
4.0/F中層2,4.0,中層,2,4816793,11777,409
7.0/F高層2,7.0,高層,2,4822314,12086,399
2.0/F低層3,2.0,低層,3,4747263,11607,409
4.0/F中層3,4.0,中層,3,4816793,11777,409
7.0/F高層3,7.0,高層,3,4921497,12033,409
2.0/F低層4,2.0,低層,4,4361576,10664,409
4.0/F中層4,4.0,中層,4,4424562,10818,409
7.0/F高層4,7.0,高層,4,4436832,10848,409
2.0/F低層5,2.0,低層,5,3443780,8420,409
4.0/F中層5,4.0,中層,5,3496132,8548,409
7.0/F高層5,7.0,高層,5,3575069,8741,409
2.0/F低層6,2.0,低層,6,3078768,8624,357
4.0/F中層6,4.0,中層,6,3121251,8743,357
7.0/F高層6,7.0,高層,6,3110508,8964,347
2.0/F低層7,2.0,低層,7,4281768,11064,387
4.0/F中層7,4.0,中層,7,4344462,11226,387
7.0/F高層7,7.0,高層,7,4387419,11337,387
2.0/F低層8,2.0,低層,8,4467660,11757,380
4.0/F中層8,4.0,中層,8,4138580,10891,380
7.0/F高層8,7.0,高層,8,4631440,12188,380
