,A,B,C,D,E,F,G,H
7.0,9612372,10845100,7428870,7847804,7765588,9410493,10857700,9502686
16.0,10292304,11611600,7912899,8400850,8315288,10075368,11625600,10292304
24.0,10895880,12293400,8343147,8892712,8803804,10666368,12308800,10895880
