,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,2550460,11593,220
3.0/F中層A,3.0,中層,A,2568940,11677,220
4.0/F高層A,4.0,高層,A,2587640,11762,220
2.0/F低層B,2.0,低層,B,2633270,11449,230
3.0/F中層B,3.0,中層,B,2652360,11532,230
4.0/F高層B,4.0,高層,B,2671680,11616,230
2.0/F低層C,2.0,低層,C,2462400,10944,225
3.0/F中層C,3.0,中層,C,2502900,11124,225
4.0/F高層C,4.0,高層,C,2521125,11205,225
