,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層2,2.0,低層,2,3670688,9364,392
4.0/F中層2,4.0,中層,2,3720472,9491,392
6.0/F高層2,6.0,高層,2,3773392,9626,392
2.0/F低層3,2.0,低層,3,3712544,9328,398
4.0/F中層3,4.0,中層,3,3762692,9454,398
6.0/F高層3,6.0,高層,3,3816024,9588,398
2.0/F低層4,2.0,低層,4,3662794,9203,398
4.0/F中層4,4.0,中層,4,3670296,9363,392
6.0/F高層4,6.0,高層,4,3722432,9496,392
2.0/F低層5,2.0,低層,5,3331296,9684,344
4.0/F中層5,4.0,中層,5,3377048,9817,344
6.0/F高層5,6.0,高層,5,3360336,10001,336
2.0/F低層6,2.0,低層,6,3359504,9766,344
4.0/F中層6,4.0,中層,6,3405256,9899,344
6.0/F高層6,6.0,高層,6,3454104,10041,344
2.0/F低層6A,2.0,低層,6A,1807225,11225,161
4.0/F中層6A,4.0,中層,6A,1833468,11388,161
6.0/F高層6A,6.0,高層,6A,1859550,11550,161
2.0/F低層6B,2.0,低層,6B,,,
4.0/F中層6B,4.0,中層,6B,,,
6.0/F高層6B,6.0,高層,6B,,,
