,1,2,3,4,5,6,7,8
6.0,10754,11389,12408,13965,10837,10756,10967,10438
10.0,11084,11741,12791,14352,11662,11083,11305,11082
14.0,11339,12097,13152,11939,12121,11381,11669,11806
