,1,10,11,12,13,15,16,17,18,19,20,21,23,3,4,5,6,7,8,9
4.0,9001500,7082640,5802720,6990660,6280960,6618080,7950960,6730465,7869150,5989200,6990660,5782560,8270500,5879440,7023600,5997600,6990660,6571139,7950960,6223616
10.0,9389950,7410690,5935461,7334300,6540800,6947920,8219070,6933955,8513910,6762560,7334300,6277040,8643650,6155520,7366320,6279840,7334300,6825809,8219070,6520500
15.0,6670242,7687710,5960700,7602680,6350025,6395200,8520390,6242320,8815230,6125022,7602680,5770350,6242320,5965533,7634160,5388750,7602680,7075255,8520390,6758780
