,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,3,4,5,521,6,7,713714,8,9
7.0,12418,11864,12476,12779,10581,11456,12993,12057,12611,10010,12767,10813,12753,11348,10603,12294,10271,11893,,10144,12700,,12700,12505
12.0,12573,12320,12899,13219,10957,11864,13434,12489,13043,10388,13203,11181,13193,11843,11301,12736,11024,12294,,10876,13134,,13134,12617
17.0,13017,12755,13104,13366,11577,12078,13580,12931,13186,10775,13666,11575,13673,12274,11448,12833,11994,12729,,11419,12203,,13595,13064
