,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,3559528,7478,476
6.0/F中層A,6.0,中層,A,3639020,7645,476
8.0/F高層A,8.0,高層,A,3691856,7756,476
3.0/F低層B,3.0,低層,B,2536281,6987,363
6.0/F中層B,6.0,中層,B,2586375,7125,363
8.0/F高層B,8.0,高層,B,2581293,7111,363
3.0/F低層C,3.0,低層,C,2660725,7495,355
6.0/F中層C,6.0,中層,C,2718235,7657,355
8.0/F高層C,8.0,高層,C,2758350,7770,355
3.0/F低層D,3.0,低層,D,2828520,7857,360
6.0/F中層D,6.0,中層,D,2891880,8033,360
8.0/F高層D,8.0,高層,D,2934360,8151,360
3.0/F低層E,3.0,低層,E,2867244,7834,366
6.0/F中層E,6.0,中層,E,2740608,7488,366
8.0/F高層E,8.0,高層,E,2974482,8127,366
3.0/F低層F,3.0,低層,F,3447824,7528,458
6.0/F中層F,6.0,中層,F,3524310,7695,458
8.0/F高層F,8.0,高層,F,3575606,7807,458
3.0/F低層G,3.0,低層,G,2832120,7867,360
6.0/F中層G,6.0,中層,G,3012660,7970,378
8.0/F高層G,8.0,高層,G,2776704,8264,336
3.0/F低層I,3.0,低層,I,2744076,7908,347
6.0/F中層I,6.0,中層,I,2805495,8085,347
8.0/F高層I,8.0,高層,I,2846788,8204,347
3.0/F低層J,3.0,低層,J,2757100,7900,349
6.0/F中層J,6.0,中層,J,2818873,8077,349
8.0/F高層J,8.0,高層,J,2860404,8196,349
