,1,2,3,4,5,6,7,8
2.0,3690580,4747263,4747263,4361576,3443780,3078768,4281768,4467660
4.0,3746240,4816793,4816793,4424562,3496132,3121251,4344462,4138580
7.0,3829960,4822314,4921497,4436832,3575069,3110508,4387419,4631440
