,A,B,C,D,E,F,G,H
6.0,14812,14320,15040,15552,14878,15357,14892,15149
15.0,15785,15215,16015,16539,15839,16210,15520,16112
24.0,16742,15811,16613,17137,16769,16979,16456,16704
