,26,28,30,32,34,36,38,40,42,44,46,48
4.0,12275,11080,11080,12494,12494,11012,11247,12494,10471,11064,11080,11913
10.0,12843,11600,11600,13077,13077,11508,11774,13077,11276,11582,11600,12504
15.0,13302,12049,11950,11803,13528,12087,12548,11803,11680,11980,12049,12979
