,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
12.0/F低層A,12.0,低層,A,36348944,26188,1388,95,1,KYMT
20.0/F中層A,20.0,中層,A,38582236,27797,1388,150,1,KYMT
29.0/F高層A,29.0,高層,A,54012044,28102,1922,68,1,KYMT
12.0/F低層B,12.0,低層,B,24190912,22072,1096,53,1,KYMT
20.0/F中層B,20.0,中層,B,25814088,23553,1096,61,1,KYMT
29.0/F高層B,29.0,高層,B,,,,,,KYMT
12.0/F低層C,12.0,低層,C,31726950,20469,1550,39,1,KYMT
20.0/F中層C,20.0,中層,C,33855100,21842,1550,47,1,KYMT
29.0/F高層C,29.0,高層,C,36249850,23387,1550,56,1,KYMT
12.0/F低層D,12.0,低層,D,19639012,22916,857,99,1,KYMT
20.0/F中層D,20.0,中層,D,20956221,24453,857,111,1,KYMT
29.0/F高層D,29.0,高層,D,22438831,26183,857,125,1,KYMT
