,26,28,30,32,34,36,38,40,42,44,46,48
4.0,930,710,710,810,810,710,710,810,810,710,710,950
10.0,930,710,710,810,810,710,710,810,810,710,710,950
15.0,930,710,750,810,820,710,620,810,825,730,710,950
