,subjFloor,floorLv,unitNo,price,npsf,nfa
12.0/F低層A,12.0,低層,A,36357272,26194,1388
20.0/F中層A,20.0,中層,A,38582236,27797,1388
29.0/F高層A,29.0,高層,A,54000512,28096,1922
12.0/F低層B,12.0,低層,B,24205160,22085,1096
20.0/F中層B,20.0,中層,B,25821760,23560,1096
29.0/F高層B,29.0,高層,B,27641120,25220,1096
12.0/F低層C,12.0,低層,C,31745550,20481,1550
20.0/F中層C,20.0,中層,C,33865950,21849,1550
29.0/F高層C,29.0,高層,C,36251400,23388,1550
12.0/F低層D,12.0,低層,D,19651010,22930,857
20.0/F中層D,20.0,中層,D,20963077,24461,857
29.0/F高層D,29.0,高層,D,22439688,26184,857
