,1,11,13,15,17,19,21,23,3,4,5,6,7,9
4.0,8063950,5555200,5607625,6210750,6242600,5487280,5601410,7846350,5266365,5447165,5446560,5345720,6476600,6263400
10.0,8432850,5766880,5824020,6533800,6521450,5672600,5659605,8212700,5506490,5634745,5641440,5550090,6830200,6540950
15.0,8701450,5971840,6030245,6765200,6752850,5878260,5847750,8451550,5799725,5838710,5843600,5750715,7067450,6771050
