,1,10,11,2,3,4,5,6,7,8,9
4.0,9308,10162,10168,9866,10082,10226,9779,10254,9754,,9952
9.0,9644,10530,10934,10222,10446,10595,10133,10625,10107,,10863
14.0,9981,10897,11316,10694,10811,10965,11368,10996,10460,,10494
