,28,30,32,34,38,40,42,46,48
4.0,6004255,6136050,6503125,6537500,6050550,6774375,6104375,5952510,8728755
8.0,6176015,6274560,6690625,6725000,6223830,6986250,6278750,6125220,8978325
13.0,5939280,6493440,6350685,6513125,5987850,7240000,6490000,6011790,9167190
