,1,10,11,12,13,15,16,17,18,19,20,21,23,3,4,5,6,7,8,9
4.0,850,810,560,710,560,665,810,665,810,560,710,560,850,560,720,560,710,653,810,644
10.0,850,810,537,710,560,665,810,665,810,560,710,560,850,560,720,560,710,653,810,644
15.0,606,810,537,710,537,560,810,560,810,537,710,450,560,537,720,450,710,653,810,644
