,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,8095620,13910,582
16.0/F中層1,16.0,中層,1,8332494,14317,582
25.0/F高層1,25.0,高層,1,8594976,14768,582
6.0/F低層2,6.0,低層,2,6307552,14048,449
16.0/F中層2,16.0,中層,2,6502867,14483,449
25.0/F高層2,25.0,高層,2,6722428,14972,449
6.0/F低層3,6.0,低層,3,6267142,13958,449
16.0/F中層3,16.0,中層,3,6522174,14526,449
25.0/F高層3,25.0,高層,3,6741735,15015,449
6.0/F低層4,6.0,低層,4,8086314,13966,579
16.0/F中層4,16.0,中層,4,8342232,14408,579
25.0/F高層4,25.0,高層,4,8622468,14892,579
6.0/F低層5,6.0,低層,5,8141598,13989,582
16.0/F中層5,16.0,中層,5,8459952,14536,582
25.0/F高層5,25.0,高層,5,8741640,15020,582
6.0/F低層6,6.0,低層,6,6200228,13996,443
16.0/F中層6,16.0,中層,6,6456282,14574,443
25.0/F高層6,25.0,高層,6,6674238,15066,443
6.0/F低層7,6.0,低層,7,6200228,13996,443
16.0/F中層7,16.0,中層,7,6456282,14574,443
25.0/F高層7,25.0,高層,7,6674238,15066,443
6.0/F低層8,6.0,低層,8,7785996,13378,582
16.0/F中層8,16.0,中層,8,8273130,14215,582
25.0/F高層8,25.0,高層,8,8638044,14842,582
