,A,B,C,D,E,F,G,H
6.0,12482,12528,12319,12005,13442,11260,12323,11719
16.0,13119,13150,12787,12488,13600,11814,13188,12138
25.0,13547,13577,13204,12676,13830,12349,13525,12579
