,subjFloor,floorLv,unitNo,price,npsf,nfa
16.0/F低層A,16.0,低層,A,10952256,13488,812
32.0/F中層A,32.0,中層,A,11390736,14028,812
49.0/F高層A,49.0,高層,A,11473560,14130,812
16.0/F低層B,16.0,低層,B,8621876,12907,668
32.0/F中層B,32.0,中層,B,8416132,12599,668
49.0/F高層B,49.0,高層,B,8961220,13415,668
16.0/F低層C,16.0,低層,C,8657948,12961,668
32.0/F中層C,32.0,中層,C,9215728,13796,668
49.0/F高層C,49.0,高層,C,9443516,14137,668
16.0/F低層D,16.0,低層,D,11012400,13680,805
32.0/F中層D,32.0,中層,D,10394160,12912,805
49.0/F高層D,49.0,高層,D,11390750,14150,805
