,1,2,3,4,5,6,7,8
6.0,14646,14744,14436,14984,14646,14715,13316,14678
16.0,14348,14450,14472,14781,14348,14443,13659,15230
25.0,14671,14782,14933,15216,14671,14931,14481,15546
