,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層11,3.0,低層,11,2688420,7266,370
4.0/F中層11,4.0,中層,11,2698410,7293,370
4.0/F高層11,4.0,高層,11,2698410,7293,370
3.0/F低層12,3.0,低層,12,3356905,9197,365
4.0/F中層12,4.0,中層,12,2676910,7334,365
4.0/F高層12,4.0,高層,12,2676910,7334,365
3.0/F低層2,3.0,低層,2,2528915,7549,335
4.0/F中層2,4.0,中層,2,2538295,7577,335
4.0/F高層2,4.0,高層,2,2538295,7577,335
3.0/F低層3,3.0,低層,3,2709750,7226,375
4.0/F中層3,4.0,中層,3,2719875,7253,375
4.0/F高層3,4.0,高層,3,2719875,7253,375
3.0/F低層4,3.0,低層,4,2688420,7266,370
4.0/F中層4,4.0,中層,4,2702735,7285,371
4.0/F高層4,4.0,高層,4,2702735,7285,371
3.0/F低層6,3.0,低層,6,2688420,7266,370
4.0/F中層6,4.0,中層,6,2698410,7293,370
4.0/F高層6,4.0,高層,6,2698410,7293,370
3.0/F低層7,3.0,低層,7,3572875,7075,505
4.0/F中層7,4.0,中層,7,3574390,7078,505
4.0/F高層7,4.0,高層,7,3574390,7078,505
3.0/F低層8,3.0,低層,8,2897120,7624,380
4.0/F中層8,4.0,中層,8,2979200,7840,380
4.0/F高層8,4.0,高層,8,2979200,7840,380
3.0/F低層9,3.0,低層,9,2730680,7186,380
4.0/F中層9,4.0,中層,9,2740560,7212,380
4.0/F高層9,4.0,高層,9,2740560,7212,380
