,A,B,C,D,E,F,G,H
15.0,6566430,6887915,8654646,8608908,6669989,6606151,7792812,8190900
30.0,6985095,7065325,8632140,8742492,6925882,6891799,8049996,8201160
47.0,7261380,7252905,8917458,9672498,6693793,7087100,8529480,8692272
