,A,B,C,D,E,F,G,H
5.0,3849112,3983250,3997500,4136454,3849112,4115250,4089000,4106449
12.0,3949364,4100625,4056000,4244472,3931714,4221000,4267875,4171401
18.0,4032319,4350000,4191750,4417442,3979016,4354125,4347375,3994548
