,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,5560620,14258,390
13.0/F中層A,13.0,中層,A,5721300,14670,390
19.0/F高層A,19.0,高層,A,5714670,14653,390
7.0/F低層B,7.0,低層,B,5733805,14893,385
13.0/F中層B,13.0,中層,B,5894350,15310,385
19.0/F高層B,19.0,高層,B,5796175,15055,385
7.0/F低層C,7.0,低層,C,5297315,17957,295
13.0/F中層C,13.0,中層,C,5353365,18147,295
19.0/F高層C,19.0,高層,C,5517680,18704,295
7.0/F低層D,7.0,低層,D,5571540,14286,390
13.0/F中層D,13.0,中層,D,5721690,14671,390
19.0/F高層D,19.0,高層,D,5829720,14948,390
7.0/F低層E,7.0,低層,E,5276370,17886,295
13.0/F中層E,13.0,中層,E,5374900,18220,295
19.0/F高層E,19.0,高層,E,5490835,18613,295
7.0/F低層F,7.0,低層,F,5768100,14790,390
13.0/F中層F,13.0,中層,F,5929950,15205,390
19.0/F高層F,19.0,高層,F,5835180,14962,390
7.0/F低層H,7.0,低層,H,5689915,14779,385
13.0/F中層H,13.0,中層,H,5842760,15176,385
19.0/F高層H,19.0,高層,H,5769225,14985,385
