,1,2,3,4,5,6,7,8
13.0,9363,10852,10858,10603,10361,10773,10613,10594
22.0,9686,11194,11159,10937,10609,11113,10953,10927
30.0,9964,11512,11476,11109,10918,11429,11361,11099
