,A,B,C,D,E,F,G,H
8.0,4874870,4778235,4198400,4456000,4316160,4322240,4641560,4685835
18.0,4917605,5057360,4388480,4618880,4422080,4152640,4777465,4827515
29.0,5050430,5083155,4572480,4803200,4610240,4265600,4990755,4713940
