,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層1,11.0,低層,1,9281307,14257,651
22.0/F中層1,22.0,中層,1,9625035,14785,651
35.0/F高層1,35.0,高層,1,10033863,15413,651
11.0/F低層2,11.0,低層,2,10547694,14139,746
22.0/F中層2,22.0,中層,2,10925170,14645,746
35.0/F高層2,35.0,高層,2,11292202,15137,746
11.0/F低層3,11.0,低層,3,10689434,14329,746
22.0/F中層3,22.0,中層,3,10868474,14569,746
35.0/F高層3,35.0,高層,3,11172842,14977,746
11.0/F低層5,11.0,低層,5,8467674,13791,614
22.0/F中層5,22.0,中層,5,8677662,14133,614
35.0/F高層5,35.0,高層,5,9084130,14795,614
11.0/F低層6,11.0,低層,6,7895426,12859,614
22.0/F中層6,22.0,中層,6,8175410,13315,614
35.0/F高層6,35.0,高層,6,8874756,14454,614
11.0/F低層7,11.0,低層,7,7286268,12606,578
22.0/F中層7,22.0,中層,7,7733062,13379,578
35.0/F高層7,35.0,高層,7,8023796,13882,578
11.0/F低層8,11.0,低層,8,6031311,14059,429
22.0/F中層8,22.0,中層,8,5952375,13875,429
35.0/F高層8,35.0,高層,8,6175455,14395,429
11.0/F低層9,11.0,低層,9,5792640,12930,448
22.0/F中層9,22.0,中層,9,5997824,13388,448
35.0/F高層9,35.0,高層,9,6027840,13455,448
