,A,B,C,D,E,F,G,H
5.0,5207070,5583105,4761740,4723610,5581125,5273565,4848860,4716890
12.0,5399580,5801400,4894990,4866290,5780610,5419575,4983735,4848860
19.0,5546520,5953860,5026190,5024550,5962275,5578605,5114045,4973360
