,A,B,C,D,E,F,G,H
7.0,7770677,7677527,5956389,5600650,5685650,6202380,7636134,7645809
18.0,8078724,7981853,6304083,5768100,5889650,6736446,7836686,7790703
29.0,8103462,8008088,6570114,5991225,6047325,6991455,8065222,8082847
