,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,7231280,12215,592
20.0/F中層A,20.0,中層,A,7327776,12378,592
33.0/F高層A,33.0,高層,A,7886032,13321,592
8.0/F低層B,8.0,低層,B,8641228,12764,677
20.0/F中層B,20.0,中層,B,8815217,13021,677
33.0/F高層B,33.0,高層,B,9199076,13588,677
8.0/F低層C,8.0,低層,C,6454110,12730,507
20.0/F中層C,20.0,中層,C,6533709,12887,507
33.0/F高層C,33.0,高層,C,6807489,13427,507
8.0/F低層D,8.0,低層,D,5575302,12729,438
20.0/F中層D,20.0,中層,D,5813136,13272,438
33.0/F高層D,33.0,高層,D,5954610,13595,438
8.0/F低層E,8.0,低層,E,5547708,12666,438
20.0/F中層E,20.0,中層,E,5783352,13204,438
33.0/F高層E,33.0,高層,E,5893728,13456,438
8.0/F低層F,8.0,低層,F,6538779,12897,507
20.0/F中層F,20.0,中層,F,6545877,12911,507
33.0/F高層F,33.0,高層,F,6807489,13427,507
8.0/F低層G,8.0,低層,G,8096243,11959,677
20.0/F中層G,20.0,中層,G,8453699,12487,677
33.0/F高層G,33.0,高層,G,8850421,13073,677
8.0/F低層H,8.0,低層,H,7545040,12745,592
20.0/F中層H,20.0,中層,H,7601872,12841,592
33.0/F高層H,33.0,高層,H,7916224,13372,592
