,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層1,2.0,低層,1,5549922,7773,714
3.0/F中層1,3.0,中層,1,5571342,7803,714
4.0/F高層1,4.0,高層,1,5592048,7832,714
2.0/F低層2,2.0,低層,2,5549922,7773,714
3.0/F中層2,3.0,中層,2,5571342,7803,714
4.0/F高層2,4.0,高層,2,5592048,7832,714
2.0/F低層3,2.0,低層,3,5475666,7669,714
3.0/F中層3,3.0,中層,3,5507796,7714,714
4.0/F高層3,4.0,高層,3,5527788,7742,714
2.0/F低層4,2.0,低層,4,6005454,8411,714
3.0/F中層4,3.0,中層,4,6025446,8439,714
4.0/F高層4,4.0,高層,4,6046866,8469,714
2.0/F低層5,2.0,低層,5,5979750,8375,714
3.0/F中層5,3.0,中層,5,5571342,7803,714
4.0/F高層5,4.0,高層,5,5592048,7832,714
2.0/F低層6,2.0,低層,6,5549922,7773,714
3.0/F中層6,3.0,中層,6,5571342,7803,714
4.0/F高層6,4.0,高層,6,5592048,7832,714
2.0/F低層7,2.0,低層,7,5549922,7773,714
3.0/F中層7,3.0,中層,7,5571342,7803,714
4.0/F高層7,4.0,高層,7,5592048,7832,714
2.0/F低層8,2.0,低層,8,5592762,7833,714
3.0/F中層8,3.0,中層,8,5607756,7854,714
4.0/F高層8,4.0,高層,8,5627748,7882,714
2.0/F低層9,2.0,低層,9,6213310,8465,734
3.0/F中層9,3.0,中層,9,5789792,7888,734
4.0/F高層9,4.0,高層,9,5805940,7910,734
