,subjFloor,floorLv,unitNo,price,npsf,nfa
18.0/F低層A,18.0,低層,A,11836623,12993,911
36.0/F中層A,36.0,中層,A,12634659,13869,911
57.0/F高層A,57.0,高層,A,14110479,15489,911
18.0/F低層B,18.0,低層,B,7176465,13515,531
36.0/F中層B,36.0,中層,B,7327800,13800,531
57.0/F高層B,57.0,高層,B,7601796,14316,531
18.0/F低層C,18.0,低層,C,7235937,13627,531
36.0/F中層C,36.0,中層,C,7432407,13997,531
57.0/F高層C,57.0,高層,C,7674012,14452,531
18.0/F低層D,18.0,低層,D,10224734,12454,821
36.0/F中層D,36.0,中層,D,10673821,13001,821
57.0/F高層D,57.0,高層,D,11282182,13742,821
