,A,B,C,D,E,F,G,H,J,K
6.0,4967424,4586260,4564075,3687900,3593800,3549560,4636750,3652560,4799844,4436200
11.0,5023872,4526810,4697525,3733215,3641960,3542000,4702625,3702435,4851000,4498110
16.0,5002263,4571090,4753625,3663960,3726520,3571680,4744275,3751455,4908330,4738370
