,1,10,11,12,15,16,17,18,19,2,20,21,22,23,3,5,6,7,8,9
17.0,446,459,446,446,459,563,431,325,325,459,431,563,459,446,563,431,325,325,431,563
34.0,446,459,446,446,459,563,431,325,325,459,431,563,459,446,563,431,325,325,431,563
51.0,446,459,446,446,459,563,431,325,325,459,431,563,459,446,563,431,325,325,431,563
