,1,2,3,4,5,6,7,8
7.0,10153,10572,10773,10342,9794,10850,10095,10407
14.0,10373,10771,10893,10412,10331,11079,10505,10373
20.0,10570,10963,11114,10822,10532,11199,11126,10581
