,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,5236504,14386,364
10.0/F中層A,10.0,中層,A,5314036,14599,364
14.0/F高層A,14.0,高層,A,5362812,14733,364
6.0/F低層B,6.0,低層,B,4827940,15574,310
10.0/F中層B,10.0,中層,B,5008050,16155,310
14.0/F高層B,14.0,高層,B,4939540,15934,310
6.0/F低層C,6.0,低層,C,4821740,15554,310
10.0/F中層C,10.0,中層,C,4890870,15777,310
14.0/F高層C,14.0,高層,C,4962170,16007,310
6.0/F低層D,6.0,低層,D,5177900,14225,364
10.0/F中層D,10.0,中層,D,5251792,14428,364
14.0/F高層D,14.0,高層,D,5323864,14626,364
6.0/F低層E,6.0,低層,E,5125484,14081,364
10.0/F中層E,10.0,中層,E,4976070,15079,330
14.0/F高層E,14.0,高層,E,5200104,14286,364
6.0/F低層F,6.0,低層,F,4830110,15581,310
10.0/F中層F,10.0,中層,F,4889630,15773,310
14.0/F高層F,14.0,高層,F,4925590,15889,310
6.0/F低層G,6.0,低層,G,4850260,15646,310
10.0/F中層G,10.0,中層,G,4845610,15631,310
14.0/F高層G,14.0,高層,G,4915980,15858,310
6.0/F低層H,6.0,低層,H,5177900,14225,364
10.0/F中層H,10.0,中層,H,5251792,14428,364
14.0/F高層H,14.0,高層,H,5381012,14783,364
