,A,B,C,D,E,F,G,H
20.0,12773,11648,12847,11103,11790,12799,12774,11896
40.0,12723,13064,13547,12093,12242,13793,14296,12797
60.0,13115,14084,13840,13097,13413,13837,14321,13202
