,1,2,3,4,5,6,7,8
6.0,10378,10743,10994,10784,10979,9905,11244,9298
14.0,9616,11251,11284,11071,11266,9901,11387,9526
21.0,9815,10154,10502,10693,11520,10141,11677,9759
