,A,B,C,D,E,F,G,H
5.0,11327,10406,11124,11160,11006,10803,10484,11915
12.0,12038,10642,11236,11751,11330,10868,10760,11956
18.0,11961,11071,11578,11561,11603,11253,10833,12051
