,1,2,3,4,5,6,7,8
8.0,13868,14359,14781,14228,14154,14677,14727,14299
16.0,14343,14840,14965,14664,14593,15159,15343,14734
25.0,14930,15481,15631,15260,14397,15695,15882,15546
