,1,10,11,12,15,16,17,18,19,2,20,21,22,23,3,5,6,7,8,9
17.0,14633,13946,14561,13553,13232,13856,15262,16656,17171,14404,15051,13953,12554,14403,13965,14605,15704,16850,13982,13533
34.0,15568,14607,15424,14586,14102,14736,15010,17375,16892,14718,15624,14387,13630,14667,14655,15224,17167,17177,15419,14262
51.0,16157,15126,16305,16011,15204,15387,15383,18120,17632,15191,16232,15196,14544,15664,15273,16203,18349,17543,16257,15721
