,A,B,C,D,E,F,G,H
8.0,13878,13406,13579,13939,13397,14001,13133,14076
18.0,14341,13743,14115,14471,14812,14615,13672,14583
27.0,13475,14134,14720,15100,15182,15022,13940,15021
