,A,B,C,D,E,F,G,H,J,K
6.0,11103,11264,11304,12953,11434,11517,11264,12953,11103,10902
11.0,11183,11346,11316,13033,11490,11342,11346,13033,11183,10999
16.0,11270,11434,11420,13112,11557,11641,11434,12043,11270,11097
