,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,7531049,11533,653,279,4,NTW
18.0/F中層A,18.0,中層,A,7946357,12169,653,283,4,NTW
29.0/F高層A,29.0,高層,A,8326403,12751,653,271,4,NTW
6.0/F低層B,6.0,低層,B,8308420,11702,710,272,4,NTW
18.0/F中層B,18.0,中層,B,8770630,12353,710,276,4,NTW
29.0/F高層B,29.0,高層,B,9194500,12950,710,264,4,NTW
6.0/F低層C,6.0,低層,C,6310900,11150,566,368,4,NTW
18.0/F中層C,18.0,中層,C,6738796,11906,566,353,4,NTW
29.0/F高層C,29.0,高層,C,7064812,12482,566,335,4,NTW
6.0/F低層D,6.0,低層,D,5547015,12085,459,282,4,NTW
18.0/F中層D,18.0,中層,D,5807268,12652,459,294,4,NTW
29.0/F高層D,29.0,高層,D,6039522,13158,459,282,4,NTW
6.0/F低層E,6.0,低層,E,5582358,12162,459,357,4,NTW
18.0/F中層E,18.0,中層,E,5836644,12716,459,373,4,NTW
29.0/F高層E,29.0,高層,E,6062472,13208,459,361,4,NTW
6.0/F低層F,6.0,低層,F,6270148,11078,566,330,4,NTW
18.0/F中層F,18.0,中層,F,6689554,11819,566,321,4,NTW
29.0/F高層F,29.0,高層,F,7013872,12392,566,304,4,NTW
6.0/F低層G,6.0,低層,G,8094000,11400,710,378,4,NTW
18.0/F中層G,18.0,中層,G,8501540,11974,710,346,4,NTW
29.0/F高層G,29.0,高層,G,8865770,12487,710,301,4,NTW
6.0/F低層H,6.0,低層,H,7274420,11140,653,330,3,NTW
18.0/F中層H,18.0,中層,H,7766782,11894,653,367,4,NTW
29.0/F高層H,29.0,高層,H,8264368,12656,653,320,4,NTW
