,1,2,3,4,5,6,7,8
7.0,5685680,4852548,5074083,5667416,5367112,5110350,4704270,5755071
14.0,5808880,4943889,5130603,5705776,5661388,5218209,4895330,5736269
20.0,5919200,5032017,5234694,5930456,5771536,5274729,5184716,5851293
