,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,7703040,11328,680,341,4,NTW
16.0/F中層A,16.0,中層,A,7755400,11405,680,301,4,NTW
27.0/F高層A,27.0,高層,A,8267440,12158,680,351,5,NTW
6.0/F低層B,6.0,低層,B,5576550,11865,470,377,4,NTW
16.0/F中層B,16.0,中層,B,5746220,12226,470,321,3,NTW
27.0/F高層B,27.0,高層,B,5992500,12750,470,392,3,NTW
6.0/F低層C,6.0,低層,C,5745750,12225,470,371,4,NTW
16.0/F中層C,16.0,中層,C,5888630,12529,470,380,4,NTW
27.0/F高層C,27.0,高層,C,5951140,12662,470,369,4,NTW
6.0/F低層D,6.0,低層,D,7943760,11682,680,310,5,NTW
16.0/F中層D,16.0,中層,D,7985240,11743,680,332,5,NTW
27.0/F高層D,27.0,高層,D,8304840,12213,680,325,5,NTW
6.0/F低層E,6.0,低層,E,7629600,11220,680,306,4,NTW
16.0/F中層E,16.0,中層,E,7840400,11530,680,320,4,NTW
27.0/F高層E,27.0,高層,E,8189920,12044,680,349,4,NTW
6.0/F低層F,6.0,低層,F,5820950,12385,470,360,4,NTW
16.0/F中層F,16.0,中層,F,5910720,12576,470,349,4,NTW
27.0/F高層F,27.0,高層,F,6013650,12795,470,342,4,NTW
6.0/F低層G,6.0,低層,G,5960070,12681,470,333,3,NTW
16.0/F中層G,16.0,中層,G,6176740,13142,470,342,3,NTW
27.0/F高層G,27.0,高層,G,6272620,13346,470,326,3,NTW
6.0/F低層H,6.0,低層,H,7943760,11682,680,310,5,NTW
16.0/F中層H,16.0,中層,H,7985240,11743,680,332,5,NTW
27.0/F高層H,27.0,高層,H,8304840,12213,680,325,5,NTW
