,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,7640000,7640,1000
14.0/F中層A,14.0,中層,A,8558000,8558,1000
23.0/F高層A,23.0,高層,A,9285000,9285,1000
6.0/F低層B,6.0,低層,B,7418835,8677,855
14.0/F中層B,14.0,中層,B,7914920,9820,806
23.0/F高層B,23.0,高層,B,8407215,9833,855
6.0/F低層C,6.0,低層,C,7563504,9384,806
14.0/F中層C,14.0,中層,C,8638065,10103,855
23.0/F高層C,23.0,高層,C,9157905,10711,855
6.0/F低層D,6.0,低層,D,8602000,8602,1000
14.0/F中層D,14.0,中層,D,8877035,9199,965
23.0/F高層D,23.0,高層,D,9687000,9687,1000
